"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Expression"
"Pastreoides08842",35.2530605503585,2.70311002231673,1.63097619111387,1.65735713190924,0.0974472928943943,0.264241014907631,"Unchanged"
"Pastreoides62915",22.8277920112448,2.99126449095808,1.80520770672743,1.65701956612006,0.09751551935437,0.264363016253043,"Unchanged"
"Pastreoides08559",8.80612286337503,4.07163393326794,2.45717366979028,1.6570395423517,0.0975114808342238,0.264363016253043,"Unchanged"
"Pastreoides07131",50.5039591173894,2.1220547918889,1.28085209327051,1.656752409617,0.0975695422367516,0.264477963447233,"Unchanged"
"Pastreoides12266",9.55072431812636,3.82403504142065,2.30863235324583,1.65640710875607,0.0976394024648474,0.264586448875603,"Unchanged"
"Pastreoides04716",17.1391434938374,-2.82563452704242,1.70587641330151,-1.65641221427862,0.0976383692398565,0.264586448875603,"Unchanged"
"Pastreoides21961",44.1618139495994,2.45233374727647,1.48053617139936,1.65638219089142,0.0976444453180398,0.264586448875603,"Unchanged"
"Pastreoides52842",98.6460945591616,1.91698129853405,1.15742115070389,1.65625217525032,0.0976707611333884,0.264626246023501,"Unchanged"
"Pastreoides13740",13.5877628110592,-3.45586059872433,2.08680770986254,-1.65605128943672,0.0977114325692768,0.264673415015649,"Unchanged"
"Pastreoides18541",136.124901109489,1.84022856269502,1.1112004412525,1.65607256294894,0.0977071248834138,0.264673415015649,"Unchanged"
"Pastreoides14035",28.4157988639844,2.91341080518201,1.75940503566727,1.65590682425043,0.0977406894236472,0.264721153121223,"Unchanged"
"Pastreoides06166",20.1157856726276,2.98528946771271,1.80297680385169,1.65575589288517,0.0977712632747272,0.264726104559502,"Unchanged"
"Pastreoides18996",63.2357479534554,2.46374422923556,1.48806649564366,1.65566810115557,0.0977890505768663,0.264726104559502,"Unchanged"
"Pastreoides11571",9.02060921637598,3.5778362644013,2.1608892779819,1.65572401180255,0.0977777223364643,0.264726104559502,"Unchanged"
"Pastreoides01378",22.2109797990799,-2.78530769799523,1.68217328800612,-1.65577929328354,0.0977665226044583,0.264726104559502,"Unchanged"
"Pastreoides61322",25.93749156392,2.59355199595732,1.56677715505434,1.65534197865386,0.0978551482318464,0.264873528388712,"Unchanged"
"Pastreoides41502",10.3320210822938,3.60609348627764,2.17895225285842,1.65496673070603,0.0979312466661413,0.265047983959885,"Unchanged"
"Pastreoides02817",17.4924196623962,3.10423552674516,1.87600426403937,1.65470600800298,0.097984147777628,0.265159622645701,"Unchanged"
"Pastreoides14909",7.46940188736599,4.7136191890187,2.84902502854434,1.65446745528488,0.0980325705570083,0.265259117193256,"Unchanged"
"Pastreoides18223",13.4724046786063,3.27207920821594,1.97781812428776,1.65438832217915,0.0980486376641192,0.265271049659339,"Unchanged"
"Pastreoides02374",55.0929674180092,-1.67575263881993,1.01295291152698,-1.65432432223706,0.0980616336873556,0.265274671444302,"Unchanged"
"Pastreoides39253",59.9467484223554,2.11022003285863,1.27564372496955,1.65423933936491,0.0980788926950455,0.265289823150892,"Unchanged"
"Pastreoides62532",7.36510239222127,3.83044038316553,2.31573072176798,1.65409576647198,0.0981080561497193,0.265337167309604,"Unchanged"
"Pastreoides33935",39.7171519061519,1.96117108096012,1.18587312662896,1.65377816304437,0.0981725944231609,0.265480161460897,"Unchanged"
"Pastreoides10492",263.726162379956,1.7515586829404,1.05923454661196,1.65360796486754,0.0982071933193218,0.265542168628147,"Unchanged"
