"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Expression"
"Pastreoides41410",94.6689455266051,2.6059923467108,0.90891856729111,2.86713512133166,0.00414206125110657,0.245832505326974,"Unchanged"
"Pastreoides07564",69.5054849699768,3.8350779631256,1.33905899933117,2.86400970012609,0.00418315201201501,0.246177656100394,"Unchanged"
"Pastreoides34052",69.0680771198489,3.61927101207532,1.26409464821029,2.86313292853466,0.00419474540142509,0.246177656100394,"Unchanged"
"Pastreoides16434",56.7786869739446,3.52549110601205,1.23311821341139,2.85900497427483,0.00424972120775211,0.246812302704293,"Unchanged"
"Pastreoides55461",48.3063886526154,3.86507618870155,1.35199536680955,2.85879396008759,0.00425254895663752,0.246812302704293,"Unchanged"
"Pastreoides26935",52.0731363531624,4.61855074496571,1.61732020449473,2.85568110268467,0.00429446232150923,0.24787542135964,"Unchanged"
"Pastreoides07913",45.7051973100349,3.36071901538691,1.17835644388145,2.85203940865029,0.00434397147949418,0.24794393580129,"Unchanged"
"Pastreoides36165",56.357781100022,3.5193052727835,1.23395538725546,2.85205227768492,0.00434379561651057,0.24794393580129,"Unchanged"
"Pastreoides12307",47.1612867979162,3.86711972723657,1.35669470412379,2.85039789385344,0.00436645674661957,0.24794393580129,"Unchanged"
"Pastreoides09505",48.8911967908357,2.96250868467904,1.04173590929139,2.8438193003198,0.00445763204708665,0.250955504254584,"Unchanged"
"Pastreoides03889",42.1994420872347,3.80387868933445,1.33791890548656,2.84313098031237,0.00446727075636432,0.250955504254584,"Unchanged"
"Pastreoides10954",143.092384973118,3.3985188768164,1.19683448950235,2.83958968982379,0.00451715945770226,0.252408298421076,"Unchanged"
"Pastreoides05438",88.7894001139831,-2.43779300676516,0.860304949405576,-2.83363824472885,0.0046021397172567,0.255159260957424,"Unchanged"
"Pastreoides30301",72.8883785573849,2.92484340231187,1.03251084401616,2.83274836217226,0.00461496997447982,0.255159260957424,"Unchanged"
"Pastreoides21416",72.5027721018102,-2.90407032842733,1.0272401553848,-2.82706075420063,0.00469774142790576,0.258295456370542,"Unchanged"
"Pastreoides55840",132.100741032932,3.21250942955856,1.13781425573075,2.82340409550885,0.00475166396366442,0.258295456370542,"Unchanged"
"Pastreoides00636",42.6655968138751,3.63285402914027,1.28725728314506,2.82216622636959,0.00477004460122657,0.258295456370542,"Unchanged"
"Pastreoides15614",55.7264950274461,3.76150638109721,1.33156304829428,2.82488041847938,0.00472982644930703,0.258295456370542,"Unchanged"
"Pastreoides33255",59.7105403366839,-2.88887432004646,1.02472110872252,-2.81918103907111,0.00481463547122388,0.258567596993331,"Unchanged"
"Pastreoides18992",285.022002229165,-2.79686620585573,0.992311163848002,-2.81853747871786,0.00482429785918067,0.258567596993331,"Unchanged"
"Pastreoides30327",44.2235022870835,3.69857731564086,1.31391509762733,2.81492869845224,0.00487880571754784,0.260161695750457,"Unchanged"
"Pastreoides07339",66.8750516184691,2.77330931140274,0.987674030276868,2.80791964391867,0.00498626671221979,0.260658900361726,"Unchanged"
"Pastreoides28555",57.6315954782314,3.13586839554094,1.11541383383137,2.81139456982476,0.00493272537452721,0.260658900361726,"Unchanged"
"Pastreoides42298",54.2708357210878,3.66381986861833,1.3038738524337,2.80994964488301,0.00495492516955457,0.260658900361726,"Unchanged"
"Pastreoides22376",96.0104605617909,2.44902292188643,0.872206474883012,2.80784767415871,0.00498738114923436,0.260658900361726,"Unchanged"
"Pastreoides24219",47.1441214224633,3.54770526795985,1.26434457546722,2.80596392533961,0.00501663083127241,0.260889638032261,"Unchanged"
"Pastreoides28538",55.9956111453744,-2.66761726786653,0.951340523304215,-2.80406142965645,0.00504632894234043,0.261141308075301,"Unchanged"
"Pastreoides31696",49.3379423347791,3.65575831677586,1.30824586595389,2.79439699517821,0.00519966025699293,0.263876478259472,"Unchanged"
"Pastreoides41423",62.8980089169129,3.5118071124551,1.25633622237684,2.7952764951815,0.00518553441029169,0.263876478259472,"Unchanged"
