Plot Title: Marthas_120,,
,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20495262, SEN S/N: 20495262)"
12963,7/15/22 12:00,28.99
,,
12964,7/15/22 12:30,29.14
,,
12965,7/15/22 13:00,29.115
,,
12966,7/15/22 13:30,29.04
,,
12967,7/15/22 14:00,28.941
,,
12968,7/15/22 14:30,28.642
,,
12969,7/15/22 15:00,28.642
,,
12970,7/15/22 15:30,28.965
,,
12971,7/15/22 16:00,28.941
,,
12972,7/15/22 16:30,29.04
,,
12973,7/15/22 17:00,28.717
,,
12974,7/15/22 17:30,28.742
,,
12975,7/15/22 18:00,28.692
,,
12976,7/15/22 18:30,28.667
,,
12977,7/15/22 19:00,28.916
,,
12978,7/15/22 19:30,28.841
,,
12979,7/15/22 20:00,28.965
,,
12980,7/15/22 20:30,29.015
,,
12981,7/15/22 21:00,29.04
,,
12982,7/15/22 21:30,28.965
,,
12983,7/15/22 22:00,28.99
,,
12984,7/15/22 22:30,28.965
,,
12985,7/15/22 23:00,28.866
,,
12986,7/15/22 23:30,28.791
,,
12987,7/16/22 0:00,28.766
,,
12988,7/16/22 0:30,28.816
,,
12989,7/16/22 1:00,28.866
,,
12990,7/16/22 1:30,28.791
,,
12991,7/16/22 2:00,28.742
,,
12992,7/16/22 2:30,28.742
,,
12993,7/16/22 3:00,28.766
,,
12994,7/16/22 3:30,28.742
,,
12995,7/16/22 4:00,28.766
,,
12996,7/16/22 4:30,28.816
,,
12997,7/16/22 5:00,28.866
,,
12998,7/16/22 5:30,28.866
,,
12999,7/16/22 6:00,28.916
,,
13000,7/16/22 6:30,29.015
,,
13001,7/16/22 7:00,28.965
,,
13002,7/16/22 7:30,28.916
,,
13003,7/16/22 8:00,29.04
,,
13004,7/16/22 8:30,28.965
,,
13005,7/16/22 9:00,28.841
,,
13006,7/16/22 9:30,28.791
,,
13007,7/16/22 10:00,28.742
,,
13008,7/16/22 10:30,28.841
,,
13009,7/16/22 11:00,28.866
,,
13010,7/16/22 11:30,28.717
,,
13011,7/16/22 12:00,28.692
,,
13012,7/16/22 12:30,28.766
,,
13013,7/16/22 13:00,28.816
,,
13014,7/16/22 13:30,28.866
,,
13015,7/16/22 14:00,29.015
,,
13016,7/16/22 14:30,29.165
,,
13017,7/16/22 15:00,28.791
,,
13018,7/16/22 15:30,28.742
,,
13019,7/16/22 16:00,28.791
,,
13020,7/16/22 16:30,28.816
,,
13021,7/16/22 17:00,28.941
,,
13022,7/16/22 17:30,28.916
,,
13023,7/16/22 18:00,29.315
,,
13024,7/16/22 18:30,29.315
,,
13025,7/16/22 19:00,29.389
,,
13026,7/16/22 19:30,29.439
,,
13027,7/16/22 20:00,29.464
,,
13028,7/16/22 20:30,29.464
,,
13029,7/16/22 21:00,28.99
,,
13030,7/16/22 21:30,28.99
,,
13031,7/16/22 22:00,29.09
,,
13032,7/16/22 22:30,29.515
,,
13033,7/16/22 23:00,29.49
,,
13034,7/16/22 23:30,29.34
,,
13035,7/17/22 0:00,29.365
,,
13036,7/17/22 0:30,29.365
,,
13037,7/17/22 1:00,29.315
,,
13038,7/17/22 1:30,29.389
,,
13039,7/17/22 2:00,28.617
,,
13040,7/17/22 2:30,28.692
,,
13041,7/17/22 3:00,28.941
,,
13042,7/17/22 3:30,28.742
,,
13043,7/17/22 4:00,28.518
,,
13044,7/17/22 4:30,28.493
,,
13045,7/17/22 5:00,28.468
,,
13046,7/17/22 5:30,28.419
,,
13047,7/17/22 6:00,28.394
,,
13048,7/17/22 6:30,28.394
,,
13049,7/17/22 7:00,28.394
,,
13050,7/17/22 7:30,28.345
,,
13051,7/17/22 8:00,28.345
,,
13052,7/17/22 8:30,28.345
,,
13053,7/17/22 9:00,28.816
,,
13054,7/17/22 9:30,28.791
,,
13055,7/17/22 10:00,28.692
,,
13056,7/17/22 10:30,28.667
,,
13057,7/17/22 11:00,28.916
,,
13058,7/17/22 11:30,29.315
,,
13059,7/17/22 12:00,28.766
,,
13060,7/17/22 12:30,28.692
,,
13061,7/17/22 13:00,28.891
,,
13062,7/17/22 13:30,29.015
,,
13063,7/17/22 14:00,29.015
,,
13064,7/17/22 14:30,29.04
,,
13065,7/17/22 15:00,29.04
,,
13066,7/17/22 15:30,29.19
,,
13067,7/17/22 16:00,29.165
,,
13068,7/17/22 16:30,29.315
,,
13069,7/17/22 17:00,29.365
,,
13070,7/17/22 17:30,29.439
,,
13071,7/17/22 18:00,29.49
,,
13072,7/17/22 18:30,29.49
,,
13073,7/17/22 19:00,29.34
,,
13074,7/17/22 19:30,29.315
,,
13075,7/17/22 20:00,29.19
,,
13076,7/17/22 20:30,29.115
,,
13077,7/17/22 21:00,29.414
,,
13078,7/17/22 21:30,29.54
,,
13079,7/17/22 22:00,29.34
,,
13080,7/17/22 22:30,29.19
,,
13081,7/17/22 23:00,29.115
,,
13082,7/17/22 23:30,29.09
,,
13083,7/18/22 0:00,29.04
,,
13084,7/18/22 0:30,29.065
,,
13085,7/18/22 1:00,29.09
,,
13086,7/18/22 1:30,29.09
,,
13087,7/18/22 2:00,29.365
,,
13088,7/18/22 2:30,29.54
,,
13089,7/18/22 3:00,29.715
,,
13090,7/18/22 3:30,29.389
,,
13091,7/18/22 4:00,29.414
,,
13092,7/18/22 4:30,29.515
,,
13093,7/18/22 5:00,29.19
,,
13094,7/18/22 5:30,29.065
,,
13095,7/18/22 6:00,28.816
,,
13096,7/18/22 6:30,28.742
,,
13097,7/18/22 7:00,28.816
,,
13098,7/18/22 7:30,28.717
,,
13099,7/18/22 8:00,29.59
,,
13100,7/18/22 8:30,29.515
,,
13101,7/18/22 9:00,29.115
,,
13102,7/18/22 9:30,29.464
,,
13103,7/18/22 10:00,29.74
,,
13104,7/18/22 10:30,29.439
,,
13105,7/18/22 11:00,29.365
,,
13106,7/18/22 11:30,29.464
,,
13107,7/18/22 12:00,29.389
,,
13108,7/18/22 12:30,29.389
,,
13109,7/18/22 13:00,29.315
,,
13110,7/18/22 13:30,29.315
,,
13111,7/18/22 14:00,29.29
,,
13112,7/18/22 14:30,29.265
,,
13113,7/18/22 15:00,29.315
,,
13114,7/18/22 15:30,29.414
,,
13115,7/18/22 16:00,29.414
,,
13116,7/18/22 16:30,29.464
,,
13117,7/18/22 17:00,29.54
,,
13118,7/18/22 17:30,29.59
,,
13119,7/18/22 18:00,29.615
,,
13120,7/18/22 18:30,29.464
,,
13121,7/18/22 19:00,29.19
,,
13122,7/18/22 19:30,29.24
,,
13123,7/18/22 20:00,29.065
,,
13124,7/18/22 20:30,28.866
,,
13125,7/18/22 21:00,29.09
,,
13126,7/18/22 21:30,29.09
,,
13127,7/18/22 22:00,29.09
,,
13128,7/18/22 22:30,29.765
,,
13129,7/18/22 23:00,29.765
,,
13130,7/18/22 23:30,29.74
,,
13131,7/19/22 0:00,29.715
,,
13132,7/19/22 0:30,29.74
,,
13133,7/19/22 1:00,29.765
,,
13134,7/19/22 1:30,29.765
,,
13135,7/19/22 2:00,29.765
,,
13136,7/19/22 2:30,29.79
,,
13137,7/19/22 3:00,29.765
,,
13138,7/19/22 3:30,29.765
,,
13139,7/19/22 4:00,29.665
,,
13140,7/19/22 4:30,29.565
,,
13141,7/19/22 5:00,29.389
,,
13142,7/19/22 5:30,29.34
,,
13143,7/19/22 6:00,29.24
,,
13144,7/19/22 6:30,29.464
,,
13145,7/19/22 7:00,29.29
,,
13146,7/19/22 7:30,29.04
,,
13147,7/19/22 8:00,29.365
,,
13148,7/19/22 8:30,29.464
,,
13149,7/19/22 9:00,29.315
,,
13150,7/19/22 9:30,29.165
,,
13151,7/19/22 10:00,28.941
,,
13152,7/19/22 10:30,28.99
,,
13153,7/19/22 11:00,28.99
,,
13154,7/19/22 11:30,29.165
,,
13155,7/19/22 12:00,28.99
,,
13156,7/19/22 12:30,29.315
,,
13157,7/19/22 13:00,29.29
,,
13158,7/19/22 13:30,29.015
,,
13159,7/19/22 14:00,28.816
,,
13160,7/19/22 14:30,28.965
,,
13161,7/19/22 15:00,29.14
,,
13162,7/19/22 15:30,29.065
,,
13163,7/19/22 16:00,29.115
,,
13164,7/19/22 16:30,29.165
,,
13165,7/19/22 17:00,29.365
,,
13166,7/19/22 17:30,29.265
,,
13167,7/19/22 18:00,29.29
,,
13168,7/19/22 18:30,29.265
,,
13169,7/19/22 19:00,29.24
,,
13170,7/19/22 19:30,29.215
,,
13171,7/19/22 20:00,29.29
,,
13172,7/19/22 20:30,29.34
,,
13173,7/19/22 21:00,29.29
,,
13174,7/19/22 21:30,29.19
,,
13175,7/19/22 22:00,28.891
,,
13176,7/19/22 22:30,28.965
,,
13177,7/19/22 23:00,29.165
,,
13178,7/19/22 23:30,29.365
,,
13179,7/20/22 0:00,28.965
,,
13180,7/20/22 0:30,28.941
,,
13181,7/20/22 1:00,28.965
,,
13182,7/20/22 1:30,29.09
,,
13183,7/20/22 2:00,29.24
,,
13184,7/20/22 2:30,29.414
,,
13185,7/20/22 3:00,29.64
,,
13186,7/20/22 3:30,29.215
,,
13187,7/20/22 4:00,29.065
,,
13188,7/20/22 4:30,29.365
,,
13189,7/20/22 5:00,29.265
,,
13190,7/20/22 5:30,29.265
,,
13191,7/20/22 6:00,29.615
,,
13192,7/20/22 6:30,29.615
,,
13193,7/20/22 7:00,29.54
,,
13194,7/20/22 7:30,29.59
,,
13195,7/20/22 8:00,29.414
,,
13196,7/20/22 8:30,29.34
,,
13197,7/20/22 9:00,29.015
,,
13198,7/20/22 9:30,29.015
,,
13199,7/20/22 10:00,28.742
,,
13200,7/20/22 10:30,28.816
,,
13201,7/20/22 11:00,28.841
,,
13202,7/20/22 11:30,28.667
,,
13203,7/20/22 12:00,28.642
,,
13204,7/20/22 12:30,28.667
,,
13205,7/20/22 13:00,28.642
,,
13206,7/20/22 13:30,29.14
,,
13207,7/20/22 14:00,29.14
,,
13208,7/20/22 14:30,29.19
,,
13209,7/20/22 15:00,29.19
,,
13210,7/20/22 15:30,28.891
,,
13211,7/20/22 16:00,28.941
,,
13212,7/20/22 16:30,29.015
,,
13213,7/20/22 17:00,28.841
,,
13214,7/20/22 17:30,28.816
,,
13215,7/20/22 18:00,28.866
,,
13216,7/20/22 18:30,28.841
,,
13217,7/20/22 19:00,28.866
,,
13218,7/20/22 19:30,28.965
,,
13219,7/20/22 20:00,28.965
,,
13220,7/20/22 20:30,29.09
,,
13221,7/20/22 21:00,28.99
,,
13222,7/20/22 21:30,28.965
,,
13223,7/20/22 22:00,29.015
,,
13224,7/20/22 22:30,28.965
,,
13225,7/20/22 23:00,29.065
,,
13226,7/20/22 23:30,29.115
,,
13227,7/21/22 0:00,29.115
,,
13228,7/21/22 0:30,28.766
,,
13229,7/21/22 1:00,28.791
,,
13230,7/21/22 1:30,28.692
,,
13231,7/21/22 2:00,28.742
,,
13232,7/21/22 2:30,28.667
,,
13233,7/21/22 3:00,29.19
,,
13234,7/21/22 3:30,29.215
,,
13235,7/21/22 4:00,29.215
,,
13236,7/21/22 4:30,29.215
,,
13237,7/21/22 5:00,28.816
,,
13238,7/21/22 5:30,28.667
,,
13239,7/21/22 6:00,28.692
,,
13240,7/21/22 6:30,28.766
,,
13241,7/21/22 7:00,28.766
,,
13242,7/21/22 7:30,28.766
,,
13243,7/21/22 8:00,28.717
,,
13244,7/21/22 8:30,28.766
,,
13245,7/21/22 9:00,28.742
,,
13246,7/21/22 9:30,28.791
,,
13247,7/21/22 10:00,28.916
,,
13248,7/21/22 10:30,28.766
,,
13249,7/21/22 11:00,28.99
,,
13250,7/21/22 11:30,28.766
,,
13251,7/21/22 12:00,28.742
,,
13252,7/21/22 12:30,28.766
,,
13253,7/21/22 13:00,28.816
,,
13254,7/21/22 13:30,28.791
,,
13255,7/21/22 14:00,28.841
,,
13256,7/21/22 14:30,28.717
,,
13257,7/21/22 15:00,28.717
,,
13258,7/21/22 15:30,28.791
,,
13259,7/21/22 16:00,28.965
,,
13260,7/21/22 16:30,28.866
,,
13261,7/21/22 17:00,28.816
,,
13262,7/21/22 17:30,29.19
,,
13263,7/21/22 18:00,29.115
,,
13264,7/21/22 18:30,29.04
,,
13265,7/21/22 19:00,29.215
,,
13266,7/21/22 19:30,29.365
,,
13267,7/21/22 20:00,29.365
,,
13268,7/21/22 20:30,29.389
,,
13269,7/21/22 21:00,29.439
,,
13270,7/21/22 21:30,29.515
,,
13271,7/21/22 22:00,29.54
,,
13272,7/21/22 22:30,29.515
,,
13273,7/21/22 23:00,29.515
,,
13274,7/21/22 23:30,29.515
,,
13275,7/22/22 0:00,29.515
,,
13276,7/22/22 0:30,29.515
,,
13277,7/22/22 1:00,29.49
,,
13278,7/22/22 1:30,29.49
,,
13279,7/22/22 2:00,29.515
,,
13280,7/22/22 2:30,29.49
,,
13281,7/22/22 3:00,29.414
,,
13282,7/22/22 3:30,29.14
,,
13283,7/22/22 4:00,29.14
,,
13284,7/22/22 4:30,29.14
,,
13285,7/22/22 5:00,29.414
,,
13286,7/22/22 5:30,29.09
,,
13287,7/22/22 6:00,29.439
,,
13288,7/22/22 6:30,29.215
,,
13289,7/22/22 7:00,29.115
,,
13290,7/22/22 7:30,28.891
,,
13291,7/22/22 8:00,28.791
,,
13292,7/22/22 8:30,28.941
,,
13293,7/22/22 9:00,28.518
,,
13294,7/22/22 9:30,28.493
,,
13295,7/22/22 10:00,28.816
,,
13296,7/22/22 10:30,28.816
,,
13297,7/22/22 11:00,28.667
,,
13298,7/22/22 11:30,28.791
,,
13299,7/22/22 12:00,28.841
,,
13300,7/22/22 12:30,28.766
,,
13301,7/22/22 13:00,29.14
,,
13302,7/22/22 13:30,29.065
,,
13303,7/22/22 14:00,28.916
,,
13304,7/22/22 14:30,28.866
,,
13305,7/22/22 15:00,28.916
,,
13306,7/22/22 15:30,28.816
,,
13307,7/22/22 16:00,28.841
,,
13308,7/22/22 16:30,28.916
,,
13309,7/22/22 17:00,28.916
,,
13310,7/22/22 17:30,28.866
,,
13311,7/22/22 18:00,28.916
,,
13312,7/22/22 18:30,29.09
,,
13313,7/22/22 19:00,29.09
,,
13314,7/22/22 19:30,29.315
,,
13315,7/22/22 20:00,29.265
,,
13316,7/22/22 20:30,29.215
,,
13317,7/22/22 21:00,29.265
,,
13318,7/22/22 21:30,29.265
,,
13319,7/22/22 22:00,29.34
,,
13320,7/22/22 22:30,29.365
,,
13321,7/22/22 23:00,29.365
,,
13322,7/22/22 23:30,29.414
,,
13323,7/23/22 0:00,29.439
,,
13324,7/23/22 0:30,29.439
,,
13325,7/23/22 1:00,29.464
,,
13326,7/23/22 1:30,29.515
,,
13327,7/23/22 2:00,29.54
,,
13328,7/23/22 2:30,29.215
,,
13329,7/23/22 3:00,29.64
,,
13330,7/23/22 3:30,29.49
,,
13331,7/23/22 4:00,29.09
,,
13332,7/23/22 4:30,28.866
,,
13333,7/23/22 5:00,28.941
,,
13334,7/23/22 5:30,29.14
,,
13335,7/23/22 6:00,29.14
,,
13336,7/23/22 6:30,28.965
,,
13337,7/23/22 7:00,28.941
,,
13338,7/23/22 7:30,28.916
,,
13339,7/23/22 8:00,28.742
,,
13340,7/23/22 8:30,28.667
,,
13341,7/23/22 9:00,28.841
,,
13342,7/23/22 9:30,28.841
,,
13343,7/23/22 10:00,28.916
,,
13344,7/23/22 10:30,29.04
,,
13345,7/23/22 11:00,29.64
,,
13346,7/23/22 11:30,29.54
,,
13347,7/23/22 12:00,29.69
,,
13348,7/23/22 12:30,29.74
,,
13349,7/23/22 13:00,29.74
,,
13350,7/23/22 13:30,29.74
,,
13351,7/23/22 14:00,29.74
,,
13352,7/23/22 14:30,29.815
,,
13353,7/23/22 15:00,29.84
,,
13354,7/23/22 15:30,29.865
,,
13355,7/23/22 16:00,29.865
,,
13356,7/23/22 16:30,29.815
,,
13357,7/23/22 17:00,29.565
,,
13358,7/23/22 17:30,29.54
,,
13359,7/23/22 18:00,29.59
,,
13360,7/23/22 18:30,29.365
,,
13361,7/23/22 19:00,29.414
,,
13362,7/23/22 19:30,29.615
,,
13363,7/23/22 20:00,29.69
,,
13364,7/23/22 20:30,29.715
,,
13365,7/23/22 21:00,29.74
,,
13366,7/23/22 21:30,29.74
,,
13367,7/23/22 22:00,29.74
,,
13368,7/23/22 22:30,29.765
,,
13369,7/23/22 23:00,29.79
,,
13370,7/23/22 23:30,29.389
,,
13371,7/24/22 0:00,28.717
,,
13372,7/24/22 0:30,29.19
,,
13373,7/24/22 1:00,29.34
,,
13374,7/24/22 1:30,29.615
,,
13375,7/24/22 2:00,29.015
,,
13376,7/24/22 2:30,28.791
,,
13377,7/24/22 3:00,28.742
,,
13378,7/24/22 3:30,28.791
,,
13379,7/24/22 4:00,28.766
,,
13380,7/24/22 4:30,28.766
,,
13381,7/24/22 5:00,28.965
,,
13382,7/24/22 5:30,28.916
,,
13383,7/24/22 6:00,29.165
,,
13384,7/24/22 6:30,29.265
,,
13385,7/24/22 7:00,29.315
,,
13386,7/24/22 7:30,29.315
,,
13387,7/24/22 8:00,29.34
,,
13388,7/24/22 8:30,29.389
,,
13389,7/24/22 9:00,29.389
,,
13390,7/24/22 9:30,29.365
,,
13391,7/24/22 10:00,29.439
,,
13392,7/24/22 10:30,29.49
,,
13393,7/24/22 11:00,29.515
,,
13394,7/24/22 11:30,29.515
,,
13395,7/24/22 12:00,29.54
,,
13396,7/24/22 12:30,29.49
,,
13397,7/24/22 13:00,29.464
,,
13398,7/24/22 13:30,29.464
,,
13399,7/24/22 14:00,29.414
,,
13400,7/24/22 14:30,29.365
,,
13401,7/24/22 15:00,29.439
,,
13402,7/24/22 15:30,29.414
,,
13403,7/24/22 16:00,29.365
,,
13404,7/24/22 16:30,29.389
,,
13405,7/24/22 17:00,28.816
,,
13406,7/24/22 17:30,28.941
,,
13407,7/24/22 18:00,28.891
,,
13408,7/24/22 18:30,28.891
,,
13409,7/24/22 19:00,28.816
,,
13410,7/24/22 19:30,28.816
,,
13411,7/24/22 20:00,28.816
,,
13412,7/24/22 20:30,28.593
,,
13413,7/24/22 21:00,28.667
,,
13414,7/24/22 21:30,28.617
,,
13415,7/24/22 22:00,28.617
,,
13416,7/24/22 22:30,28.866
,,
13417,7/24/22 23:00,29.115
,,
13418,7/24/22 23:30,29.14
,,
13419,7/25/22 0:00,28.766
,,
13420,7/25/22 0:30,29.24
,,
13421,7/25/22 1:00,29.365
,,
13422,7/25/22 1:30,29.215
,,
13423,7/25/22 2:00,29.439
,,
13424,7/25/22 2:30,29.365
,,
13425,7/25/22 3:00,29.389
,,
13426,7/25/22 3:30,29.389
,,
13427,7/25/22 4:00,29.439
,,
13428,7/25/22 4:30,29.439
,,
13429,7/25/22 5:00,29.414
,,
13430,7/25/22 5:30,29.439
,,
13431,7/25/22 6:00,29.439
,,
13432,7/25/22 6:30,29.439
,,
13433,7/25/22 7:00,29.439
,,
13434,7/25/22 7:30,29.439
,,
13435,7/25/22 8:00,29.464
,,
13436,7/25/22 8:30,29.49
,,
13437,7/25/22 9:00,29.515
,,
13438,7/25/22 9:30,29.04
,,
13439,7/25/22 10:00,29.09
,,
13440,7/25/22 10:30,29.215
,,
13441,7/25/22 11:00,29.365
,,
13442,7/25/22 11:30,29.19
,,
13443,7/25/22 12:00,29.165
,,
13444,7/25/22 12:30,29.19
,,
13445,7/25/22 13:00,29.14
,,
13446,7/25/22 13:30,29.015
,,
13447,7/25/22 14:00,28.916
,,
13448,7/25/22 14:30,29.065
,,
13449,7/25/22 15:00,29.015
,,
13450,7/25/22 15:30,28.965
,,
13451,7/25/22 16:00,28.965
,,
13452,7/25/22 16:30,29.09
,,
13453,7/25/22 17:00,29.065
,,
13454,7/25/22 17:30,29.215
,,
13455,7/25/22 18:00,29.165
,,
13456,7/25/22 18:30,29.34
,,
13457,7/25/22 19:00,29.365
,,
13458,7/25/22 19:30,29.389
,,
13459,7/25/22 20:00,29.29
,,
13460,7/25/22 20:30,29.09
,,
13461,7/25/22 21:00,28.916
,,
13462,7/25/22 21:30,29.19
,,
13463,7/25/22 22:00,29.24
,,
13464,7/25/22 22:30,29.29
,,
13465,7/25/22 23:00,29.389
,,
13466,7/25/22 23:30,29.464
,,
13467,7/26/22 0:00,29.464
,,
13468,7/26/22 0:30,29.515
,,
13469,7/26/22 1:00,29.54
,,
13470,7/26/22 1:30,29.54
,,
13471,7/26/22 2:00,29.515
,,
13472,7/26/22 2:30,29.54
,,
13473,7/26/22 3:00,29.54
,,
13474,7/26/22 3:30,29.59
,,
13475,7/26/22 4:00,29.59
,,
13476,7/26/22 4:30,29.615
,,
13477,7/26/22 5:00,29.59
,,
13478,7/26/22 5:30,29.54
,,
13479,7/26/22 6:00,29.115
,,
13480,7/26/22 6:30,28.99
,,
13481,7/26/22 7:00,29.015
,,
13482,7/26/22 7:30,29.04
,,
13483,7/26/22 8:00,29.09
,,
13484,7/26/22 8:30,29.015
,,
13485,7/26/22 9:00,29.015
,,
13486,7/26/22 9:30,28.99
,,
13487,7/26/22 10:00,29.015
,,
13488,7/26/22 10:30,29.015
,,
13489,7/26/22 11:00,29.015
,,
13490,7/26/22 11:30,29.065
,,
13491,7/26/22 12:00,29.065
,,
13492,7/26/22 12:30,29.065
,,
13493,7/26/22 13:00,28.916
,,
13494,7/26/22 13:30,29.04
,,
13495,7/26/22 14:00,29.09
,,
13496,7/26/22 14:30,29.115
,,
13497,7/26/22 15:00,29.09
,,
13498,7/26/22 15:30,29.115
,,
13499,7/26/22 16:00,29.14
,,
13500,7/26/22 16:30,29.09
,,
13501,7/26/22 17:00,29.165
,,
13502,7/26/22 17:30,29.215
,,
13503,7/26/22 18:00,29.29
,,
13504,7/26/22 18:30,29.315
,,
13505,7/26/22 19:00,29.389
,,
13506,7/26/22 19:30,29.565
,,
13507,7/26/22 20:00,29.665
,,
13508,7/26/22 20:30,29.69
,,
13509,7/26/22 21:00,29.565
,,
13510,7/26/22 21:30,29.615
,,
13511,7/26/22 22:00,29.69
,,
13512,7/26/22 22:30,29.69
,,
13513,7/26/22 23:00,29.69
,,
13514,7/26/22 23:30,29.665
,,
13515,7/27/22 0:00,29.19
,,
13516,7/27/22 0:30,29.19
,,
13517,7/27/22 1:00,29.015
,,
13518,7/27/22 1:30,28.965
,,
13519,7/27/22 2:00,28.99
,,
13520,7/27/22 2:30,28.916
,,
13521,7/27/22 3:00,29.015
,,
13522,7/27/22 3:30,29.04
,,
13523,7/27/22 4:00,29.065
,,
13524,7/27/22 4:30,29.315
,,
13525,7/27/22 5:00,29.54
,,
13526,7/27/22 5:30,29.59
,,
13527,7/27/22 6:00,29.59
,,
13528,7/27/22 6:30,29.49
,,
13529,7/27/22 7:00,29.64
,,
13530,7/27/22 7:30,29.69
,,
13531,7/27/22 8:00,29.54
,,
13532,7/27/22 8:30,29.49
,,
13533,7/27/22 9:00,29.49
,,
13534,7/27/22 9:30,29.64
,,
13535,7/27/22 10:00,29.665
,,
13536,7/27/22 10:30,29.665
,,
13537,7/27/22 11:00,29.59
,,
13538,7/27/22 11:30,29.615
,,
13539,7/27/22 12:00,29.615
,,
13540,7/27/22 12:30,29.515
,,
13541,7/27/22 13:00,29.265
,,
13542,7/27/22 13:30,29.115
,,
13543,7/27/22 14:00,29.015
,,
13544,7/27/22 14:30,29.04
,,
13545,7/27/22 15:00,29.115
,,
13546,7/27/22 15:30,29.14
,,
13547,7/27/22 16:00,29.09
,,
13548,7/27/22 16:30,29.065
,,
13549,7/27/22 17:00,29.14
,,
13550,7/27/22 17:30,29.09
,,
13551,7/27/22 18:00,29.065
,,
13552,7/27/22 18:30,29.64
,,
13553,7/27/22 19:00,29.74
,,
13554,7/27/22 19:30,29.74
,,
13555,7/27/22 20:00,29.765
,,
13556,7/27/22 20:30,29.765
,,
13557,7/27/22 21:00,29.79
,,
13558,7/27/22 21:30,29.765
,,
13559,7/27/22 22:00,29.765
,,
13560,7/27/22 22:30,29.765
,,
13561,7/27/22 23:00,29.765
,,
13562,7/27/22 23:30,29.765
,,
13563,7/28/22 0:00,29.765
,,
13564,7/28/22 0:30,29.715
,,
13565,7/28/22 1:00,29.715
,,
13566,7/28/22 1:30,29.715
,,
13567,7/28/22 2:00,29.615
,,
13568,7/28/22 2:30,29.414
,,
13569,7/28/22 3:00,29.34
,,
13570,7/28/22 3:30,29.24
,,
13571,7/28/22 4:00,29.215
,,
13572,7/28/22 4:30,29.215
,,
13573,7/28/22 5:00,29.34
,,
13574,7/28/22 5:30,29.265
,,
13575,7/28/22 6:00,29.565
,,
13576,7/28/22 6:30,29.715
,,
13577,7/28/22 7:00,29.715
,,
13578,7/28/22 7:30,29.665
,,
13579,7/28/22 8:00,29.69
,,
13580,7/28/22 8:30,29.715
,,
13581,7/28/22 9:00,29.69
,,
13582,7/28/22 9:30,29.64
,,
13583,7/28/22 10:00,29.665
,,
13584,7/28/22 10:30,29.715
,,
13585,7/28/22 11:00,29.59
,,
13586,7/28/22 11:30,29.365
,,
13587,7/28/22 12:00,29.365
,,
13588,7/28/22 12:30,29.54
,,
13589,7/28/22 13:00,29.69
,,
13590,7/28/22 13:30,29.69
,,
13591,7/28/22 14:00,29.315
,,
13592,7/28/22 14:30,29.24
,,
13593,7/28/22 15:00,29.14
,,
13594,7/28/22 15:30,29.215
,,
13595,7/28/22 16:00,29.015
,,
13596,7/28/22 16:30,29.015
,,
13597,7/28/22 17:00,29.09
,,
13598,7/28/22 17:30,28.99
,,
13599,7/28/22 18:00,29.015
,,
13600,7/28/22 18:30,29.09
,,
13601,7/28/22 19:00,29.09
,,
13602,7/28/22 19:30,29.09
,,
13603,7/28/22 20:00,29.165
,,
13604,7/28/22 20:30,29.215
,,
13605,7/28/22 21:00,29.215
,,
13606,7/28/22 21:30,29.115
,,
13607,7/28/22 22:00,28.99
,,
13608,7/28/22 22:30,28.99
,,
13609,7/28/22 23:00,29.165
,,
13610,7/28/22 23:30,29.215
,,
13611,7/29/22 0:00,29.24
,,
13612,7/29/22 0:30,29.24
,,
13613,7/29/22 1:00,29.615
,,
13614,7/29/22 1:30,29.215
,,
13615,7/29/22 2:00,29.165
,,
13616,7/29/22 2:30,29.19
,,
13617,7/29/22 3:00,29.215
,,
13618,7/29/22 3:30,29.24
,,
13619,7/29/22 4:00,28.99
,,
13620,7/29/22 4:30,28.99
,,
13621,7/29/22 5:00,28.866
,,
13622,7/29/22 5:30,28.866
,,
13623,7/29/22 6:00,29.215
,,
13624,7/29/22 6:30,29.215
,,
13625,7/29/22 7:00,29.265
,,
13626,7/29/22 7:30,29.414
,,
13627,7/29/22 8:00,29.29
,,
13628,7/29/22 8:30,28.99
,,
13629,7/29/22 9:00,29.315
,,
13630,7/29/22 9:30,29.515
,,
13631,7/29/22 10:00,29.69
,,
13632,7/29/22 10:30,29.74
,,
13633,7/29/22 11:00,29.715
,,
13634,7/29/22 11:30,29.715
,,
13635,7/29/22 12:00,29.69
,,
13636,7/29/22 12:30,29.715
,,
13637,7/29/22 13:00,29.74
,,
13638,7/29/22 13:30,29.765
,,
13639,7/29/22 14:00,29.765
,,
13640,7/29/22 14:30,29.74
,,
13641,7/29/22 15:00,29.74
,,
13642,7/29/22 15:30,29.765
,,
13643,7/29/22 16:00,29.74
,,
13644,7/29/22 16:30,29.74
,,
13645,7/29/22 17:00,29.74
,,
13646,7/29/22 17:30,29.74
,,
13647,7/29/22 18:00,29.715
,,
13648,7/29/22 18:30,29.74
,,
13649,7/29/22 19:00,29.715
,,
13650,7/29/22 19:30,29.365
,,
13651,7/29/22 20:00,29.315
,,
13652,7/29/22 20:30,29.365
,,
13653,7/29/22 21:00,29.24
,,
13654,7/29/22 21:30,29.165
,,
13655,7/29/22 22:00,29.065
,,
13656,7/29/22 22:30,29.015
,,
13657,7/29/22 23:00,28.99
,,
13658,7/29/22 23:30,28.965
,,
